lemma,count,distinct_hymns,upos_breakdown
vasanta,2,2,{'NOUN': 2}
añjaspā,2,2,{'ADJ': 2}
arvaśa,2,1,{'ADJ': 2}
sūbharva,2,2,{'ADJ': 2}
prakram,2,2,{'VERB': 2}
vaitasa,2,1,{'NOUN': 2}
niṣkṛti,2,2,{'NOUN': 2}
rājñī,2,1,{'NOUN': 2}
upasti,2,1,{'ADJ': 2}
nṛpāṇa,2,1,{'ADJ': 2}
mudgalānī,2,1,{'NOUN': 2}
mudgala,2,1,{'NOUN': 2}
saṃkrandana,2,1,{'ADJ': 2}
duścyavana,2,1,"{'ADJ': 1, 'NOUN': 1}"
turphari,2,1,{'ADJ': 2}
marāyu,2,1,{'ADJ': 2}
veśman,2,2,{'NOUN': 2}
sahasradhā,2,1,{'ADV': 2}
urukṣaya,2,1,{'NOUN': 2}
vyan,2,1,{'VERB': 2}
anuṣṭubh,2,2,{'NOUN': 2}
visṛṣṭi,2,1,{'NOUN': 2}
uṣṇihā,2,2,{'NOUN': 2}
adharāñc,2,2,{'ADJ': 2}
surāma,2,1,{'NOUN': 2}
dūrvā,2,2,{'NOUN': 2}
gamay,2,2,{'VERB': 2}
sāyam,2,1,{'ADV': 2}
arāyī,2,1,{'NOUN': 2}
abhibhūvan,2,1,{'ADJ': 2}
durṇāman,2,1,{'ADJ': 2}
avicācali,2,1,{'ADJ': 2}
abhīvarta,2,1,{'ADJ': 2}
abhivṛt,2,1,{'VERB': 2}
vīravattama,1,1,{'ADJ': 1}
dīdivi,1,1,{'ADJ': 1}
vājinī,1,1,{'NOUN': 1}
canasy,1,1,{'VERB': 1}
oma,1,1,{'NOUN': 1}
ehimāya,1,1,{'ADJ': 1}
goduh,1,1,{'NOUN': 1}
anyatas,1,1,{'ADV': 1}
vipakṣas,1,1,{'ADJ': 1}
aketu,1,1,{'ADJ': 1}
apeśas,1,1,{'ADJ': 1}
ārujatnu,1,1,{'ADJ': 1}
gāthin,1,1,{'ADJ': 1}
satrādāvan,1,1,{'ADJ': 1}
hatyā,1,1,{'NOUN': 1}
samoha,1,1,{'NOUN': 1}
saniti,1,1,{'NOUN': 1}
dhiyāyu,1,1,{'ADJ': 1}
mandi,1,1,{'ADJ': 1}
ajoṣa,1,1,{'ADJ': 1}
gāyatrin,1,1,{'NOUN': 1}
suvivṛt,1,1,{'ADJ': 1}
suniraja,1,1,{'ADJ': 1}
āśrut,1,1,{'ADJ': 1}
kauśika,1,1,{'NOUN': 1}
vṛddhi,1,1,{'NOUN': 1}
bhindu,1,1,{'NOUN': 1}
haviṣpati,1,1,{'NOUN': 1}
haviṣkṛta,1,1,{'ADJ': 1}
tṛṣita,1,1,{'ADJ': 1}
hṛdispṛś,1,1,{'ADJ': 1}
prarecana,1,1,{'NOUN': 1}
soman,1,1,{'NOUN': 1}
svaraṇa,1,1,{'ADJ': 1}
sadmamakhas,1,1,{'ADJ': 1}
ṛjūyu,1,1,{'ADJ': 1}
sadaspati,1,1,{'NOUN': 1}
apraja,1,1,{'ADJ': 1}
pracetuna,1,1,{'ADJ': 1}
acchinna,1,1,{'ADJ': 1}
saṃvah,1,1,{'VERB': 1}
pāṃsura,1,1,{'NOUN': 1}
pūṣarāti,1,1,{'ADJ': 1}
haskāra,1,1,{'NOUN': 1}
anuseṣidh,1,1,{'VERB': 1}
apavaktṛ,1,1,{'NOUN': 1}
hṛdayāvidh,1,1,{'ADJ': 1}
hatnu,1,1,{'ADJ': 1}
vimanyu,1,1,{'ADJ': 1}
upajan,1,1,{'VERB': 1}
adhyās,1,1,{'VERB': 1}
vāravat,1,1,{'ADJ': 1}
saṃrāj,1,1,{'VERB': 1}
pragāman,1,1,{'NOUN': 1}
bodha,1,1,{'ADJ': 1}
dhūmaketu,1,1,{'NOUN': 1}
āśina,1,1,{'ADJ': 1}
adhiṣavaṇya,1,1,{'NOUN': 1}
apacyava,1,1,{'NOUN': 1}
upacyava,1,1,{'NOUN': 1}
manthā,1,1,{'NOUN': 1}
vibandh,1,1,{'VERB': 1}
ulūkhalaka,1,1,{'NOUN': 1}
vibharibhṛ,1,1,{'VERB': 1}
ucchiṣṭa,1,1,{'NOUN': 1}
āśaṃs,1,1,{'VERB': 1}
kuṇḍṛṇācī,1,1,{'NOUN': 1}
parikrośa,1,1,{'NOUN': 1}
kṛkadāśū,1,1,{'NOUN': 1}
samāśir,1,1,{'ADJ': 1}
garbhadhi,1,1,{'NOUN': 1}
tavastara,1,1,{'ADJ': 1}
tuviprati,1,1,{'ADJ': 1}
popruth,1,1,{'VERB': 1}
vidmana,1,1,{'ADJ': 1}
vāśay,1,1,{'VERB': 1}
sakman,1,1,{'NOUN': 1}
āvap,1,1,{'VERB': 1}
vratapā,1,1,{'ADJ': 1}
śāsanī,1,1,{'NOUN': 1}
aniṣaṅga,1,1,{'ADJ': 1}
yāja,1,1,{'NOUN': 1}
śaraṇi,1,1,{'NOUN': 1}
tādītnā,1,1,{'ADV': 1}
vṛtratara,1,1,{'NOUN': 1}
skandhas,1,1,{'NOUN': 1}
ayoddhṛ,1,1,{'ADJ': 1}
ṛjīṣa,1,1,{'NOUN': 1}
rujānā,1,1,{'NOUN': 1}
bubhūṣ,1,1,{'VERB': 1}
patsutaḥśī,1,1,{'ADJ': 1}
nīcāvayas,1,1,{'ADJ': 1}
hrāduni,1,1,{'NOUN': 1}
sravantī,1,1,{'NOUN': 1}
anāmṛṇa,1,1,{'ADJ': 1}
upaśāka,1,1,{'NOUN': 1}
viṣuṇak,1,1,{'ADV': 1}
preti,1,1,{'NOUN': 1}
vṛṣāyudh,1,1,{'ADJ': 1}
niraṣṭa,1,1,{'ADJ': 1}
avadah,1,1,{'VERB': 1}
parīṇah,1,1,{'NOUN': 1}
ilībiśa,1,1,{'NOUN': 1}
sidhma,1,1,{'ADJ': 1}
śama,1,1,{'ADJ': 1}
śvitrya,1,1,{'NOUN': 1}
himyā,1,1,{'NOUN': 1}
abhyāyam,1,1,{'VERB': 1}
venā,1,1,{'NOUN': 1}
gohana,1,1,{'ADJ': 1}
triṣṭha,1,1,{'ADJ': 1}
virāṣah,1,1,{'ADJ': 1}
ugrādeva,1,1,{'NOUN': 1}
dū,1,1,{'NOUN': 1}
ajoṣya,1,1,{'ADJ': 1}
durhaṇa,1,1,{'ADJ': 1}
vyund,1,1,{'VERB': 1}
rodhasvatī,1,1,{'NOUN': 1}
akhidra,1,1,{'ADJ': 1}
pratiṣkambh,1,1,{'VERB': 1}
yuṣmeṣita,1,1,{'ADJ': 1}
parimanyu,1,1,{'ADJ': 1}
prāśū,1,1,{'NOUN': 1}
avakhāda,1,1,{'NOUN': 1}
duḥśeva,1,1,{'ADJ': 1}
muṣīvan,1,1,{'NOUN': 1}
vāśīmattama,1,1,{'ADJ': 1}
suṣaṇa,1,1,{'ADJ': 1}
jvāra,1,1,{'NOUN': 1}
mīḍhuṣṭama,1,1,{'NOUN': 1}
prasvan,1,1,{'VERB': 1}
trayastriṃśat,1,1,{'NOUN': 1}
mahikeru,1,1,{'ADJ': 1}
kuṭa,1,1,{'NOUN': 1}
ādāra,1,1,{'NOUN': 1}
dhits,1,1,{'VERB': 1}
upacar,1,1,{'VERB': 1}
avidriya,1,1,{'ADJ': 1}
ācaraṇa,1,1,{'NOUN': 1}
prabhuj,1,1,{'VERB': 1}
udayana,1,1,{'NOUN': 1}
prāṇana,1,1,{'NOUN': 1}
prarch,1,1,{'VERB': 1}
ābhā,1,1,{'VERB': 1}
roga,1,1,{'NOUN': 1}
śuka,1,1,{'NOUN': 1}
ropaṇākā,1,1,{'NOUN': 1}
nartay,1,1,{'VERB': 1}
apadhāray,1,1,{'VERB': 1}
śupti,1,1,{'NOUN': 1}
praruj,1,1,{'VERB': 1}
saṃdih,1,1,{'NOUN': 1}
vaṅkutara,1,1,{'ADJ': 1}
vṛcayā,1,1,{'NOUN': 1}
havanasyad,1,1,{'ADJ': 1}
dvara,1,1,{'ADJ': 1}
dvarin,1,1,{'ADJ': 1}
durgṛbhiśvan,1,1,{'ADJ': 1}
svaścandra,1,1,{'ADJ': 1}
rohaṇa,1,1,{'NOUN': 1}
daśabhuji,1,1,{'ADJ': 1}
bhṛṣṭimat,1,1,{'ADJ': 1}
āna,1,1,{'NOUN': 1}
karśana,1,1,{'ADJ': 1}
ūnay,1,1,{'VERB': 1}
nibarhay,1,1,{'VERB': 1}
vaṅgṛda,1,1,{'NOUN': 1}
pariṣū,1,1,{'VERB': 1}
duṣpad,1,1,{'ADJ': 1}
randhanāy,1,1,{'VERB': 1}
parīṇaś,1,1,{'VERB': 1}
śvasana,1,1,{'ADJ': 1}
abhigṛ,1,1,{'VERB': 1}
dharuṇahvara,1,1,{'ADJ': 1}
janāṣah,1,1,{'ADJ': 1}
tavya,1,1,{'ADJ': 1}
ātapa,1,1,{'ADJ': 1}
chandu,1,1,{'ADJ': 1}
nijaṅghan,1,1,{'VERB': 1}
vināśay,1,1,{'VERB': 1}
camriṣ,1,1,{'NOUN': 1}
nemanniṣ,1,1,{'ADJ': 1}
arhariṣvaṇi,1,1,{'ADJ': 1}
pāṣya,1,1,{'NOUN': 1}
bṛhadri,1,1,{'ADJ': 1}
durdhara,1,1,{'ADJ': 1}
śātavaneya,1,1,{'NOUN': 1}
sadyoartha,1,1,{'ADJ': 1}
rātatama,1,1,{'NOUN': 1}
tatsina,1,1,{'ADJ': 1}
tveṣas,1,1,{'NOUN': 1}
prayakṣatama,1,1,{'ADJ': 1}
aktā,1,1,{'NOUN': 1}
sanāyu,1,1,{'ADJ': 1}
śavasāvat,1,1,{'ADJ': 1}
sanāy,1,1,{'VERB': 1}
hariyojana,1,1,{'NOUN': 1}
viharyata,1,1,{'ADJ': 1}
vṛthāṣah,1,1,{'ADJ': 1}
aṃh,1,1,{'NOUN': 1}
āvac,1,1,{'VERB': 1}
drapsin,1,1,{'ADJ': 1}
abhoj,1,1,{'ADJ': 1}
mṛkṣ,1,1,{'VERB': 1}
āruṇī,1,1,{'NOUN': 1}
piśa,1,1,{'NOUN': 1}
supiś,1,1,{'ADJ': 1}
uddhan,1,1,{'VERB': 1}
panū,1,1,{'NOUN': 1}
suśiśvi,1,1,{'ADJ': 1}
pratak,1,1,{'VERB': 1}
ibhya,1,1,{'NOUN': 1}
dūrebhā,1,1,{'ADJ': 1}
takvan,1,1,{'NOUN': 1}
stubhvan,1,1,{'ADJ': 1}
duroka,1,1,{'ADJ': 1}
guha,1,1,{'NOUN': 1}
saṃmā,1,1,{'VERB': 1}
preṣa,1,1,{'NOUN': 1}
āhūrya,1,1,{'ADJ': 1}
didhiṣū,1,1,{'NOUN': 1}
śramayu,1,1,{'ADJ': 1}
smadūdhan,1,1,{'ADJ': 1}
snīhiti,1,1,{'NOUN': 1}
dasmat,1,1,{'ADJ': 1}
kat,1,1,{'ADV': 1}
dāśvadhvara,1,1,{'ADJ': 1}
rahūgaṇa,1,1,{'NOUN': 1}
visāra,1,1,{'NOUN': 1}
abhikram,1,1,{'VERB': 1}
sarma,1,1,{'NOUN': 1}
tanyatā,1,1,{'NOUN': 1}
saṃyodhay,1,1,{'VERB': 1}
abhiṣṭana,1,1,{'NOUN': 1}
parādadi,1,1,{'ADJ': 1}
ubhayāhastyā,1,1,{'ADV': 1}
atathā,1,1,{'ADJ': 1}
bhavīyas,1,1,{'ADJ': 1}
hotriya,1,1,{'NOUN': 1}
prācais,1,1,{'ADV': 1}
rathītara,1,1,{'ADJ': 1}
viday,1,1,{'VERB': 1}
kṣumpa,1,1,{'NOUN': 1}
pṛśanāyu,1,1,{'ADJ': 1}
asthi,1,1,{'NOUN': 1}
āsanniṣu,1,1,{'ADJ': 1}
hṛtsvas,1,1,{'ADJ': 1}
bhṛtyā,1,1,{'NOUN': 1}
abhimātin,1,1,{'ADJ': 1}
vartman,1,1,{'NOUN': 1}
sugopātama,1,1,{'ADJ': 1}
ṛṇayāvan,1,1,{'ADJ': 1}
vidyunmat,1,1,{'ADJ': 1}
svadhitīvat,1,1,{'ADJ': 1}
tuvidyumna,1,1,{'ADJ': 1}
vārkārya,1,1,{'ADJ': 1}
ūrdhvam,1,1,{'ADV': 1}
utsadhi,1,1,{'NOUN': 1}
vidhāv,1,1,{'VERB': 1}
anubhartṛ,1,1,{'ADJ': 1}
stobhay,1,1,{'VERB': 1}
gantu,1,1,{'NOUN': 1}
janitva,1,1,{'ADJ': 1}
apramūra,1,1,{'ADJ': 1}
suśravastama,1,1,{'ADJ': 1}
sādanya,1,1,{'ADJ': 1}
śravaṇa,1,1,{'NOUN': 1}
bhareṣujā,1,1,{'ADJ': 1}
nṛtū,1,1,{'NOUN': 1}
barjaha,1,1,{'NOUN': 1}
pravarga,1,1,{'NOUN': 1}
ārtvijya,1,1,{'NOUN': 1}
taḍit,1,1,{'NOUN': 1}
tāvaka,1,1,{'ADJ': 1}
anuṣṭhu,1,1,{'ADV': 1}
yaṃyam,1,1,{'VERB': 1}
āmemy,1,1,{'VERB': 1}
sukṣetriyā,1,1,{'NOUN': 1}
sugātuyā,1,1,{'NOUN': 1}
nāvā,1,1,{'NOUN': 1}
arātīy,1,1,{'VERB': 1}
samadana,1,1,{'NOUN': 1}
karuṇa,1,1,{'NOUN': 1}
camrīṣa,1,1,{'ADJ': 1}
paribhuj,1,1,{'VERB': 1}
prarikvan,1,1,{'ADJ': 1}
lalāma,1,1,{'ADJ': 1}
vārṣāgira,1,1,{'NOUN': 1}
ambarīṣa,1,1,{'NOUN': 1}
sahadeva,1,1,{'NOUN': 1}
bhayamāna,1,1,{'NOUN': 1}
śvitnya,1,1,{'ADJ': 1}
nirhan,1,1,{'VERB': 1}
jigyu,1,1,{'ADJ': 1}
vitarturam,1,1,{'ADV': 1}
khajaṃkara,1,1,{'ADJ': 1}
akalpa,1,1,{'ADJ': 1}
siṣāsu,1,1,{'ADJ': 1}
amātra,1,1,{'ADJ': 1}
upamanyu,1,1,{'NOUN': 1}
jātūbharman,1,1,{'ADJ': 1}
vahīyas,1,1,{'ADJ': 1}
ścam,1,1,{'VERB': 1}
śiphā,1,1,{'NOUN': 1}
añjasī,1,1,{'NOUN': 1}
kuliśī,1,1,{'NOUN': 1}
vīrapatnī,1,1,{'NOUN': 1}
niṣṣapin,1,1,{'ADJ': 1}
sahajānuṣa,1,1,{'ADJ': 1}
paridā,1,1,{'VERB': 1}
mūṣ,1,1,{'NOUN': 1}
atikram,1,1,{'VERB': 1}
kūpa,1,1,{'NOUN': 1}
āmayin,1,1,{'ADJ': 1}
kāṭa,1,1,{'NOUN': 1}
nibaṃh,1,1,{'VERB': 1}
varimant,1,1,{'NOUN': 1}
jñās,1,1,{'NOUN': 1}
vijāmātṛ,1,1,{'NOUN': 1}
syāla,1,1,{'NOUN': 1}
sapitva,1,1,{'NOUN': 1}
ābhogaya,1,1,{'ADJ': 1}
carita,1,1,{'NOUN': 1}
āsu,1,1,{'VERB': 1}
bhakṣaṇa,1,1,{'NOUN': 1}
tejana,1,1,{'NOUN': 1}
vacasa,1,1,{'ADJ': 1}
dvimātṛ,1,1,{'NOUN': 1}
trimantu,1,1,{'NOUN': 1}
antaka,1,1,{'NOUN': 1}
karkandhu,1,1,{'NOUN': 1}
śucanti,1,1,{'NOUN': 1}
pṛśnigu,1,1,{'NOUN': 1}
śrutarya,1,1,{'NOUN': 1}
atharvī,1,1,{'NOUN': 1}
preṇi,1,1,{'ADJ': 1}
dīrghaśravas,1,1,{'NOUN': 1}
kṣaitrapatya,1,1,{'NOUN': 1}
kaśojū,1,1,{'NOUN': 1}
bhidya,1,1,{'NOUN': 1}
śārī,1,1,{'NOUN': 1}
paṭharvan,1,1,{'NOUN': 1}
śaryāta,1,1,{'NOUN': 1}
niran,1,1,{'VERB': 1}
vivara,1,1,{'NOUN': 1}
samav,1,1,{'VERB': 1}
saraḍ,1,1,{'NOUN': 1}
dhvasanti,1,1,{'NOUN': 1}
dyūtya,1,1,{'NOUN': 1}
śvetya,1,1,{'ADJ': 1}
prārpay,1,1,{'VERB': 1}
jihmaśī,1,1,{'ADJ': 1}
ābhogi,1,1,{'NOUN': 1}
visadṛśa,1,1,{'ADJ': 1}
abhipracakṣ,1,1,{'VERB': 1}
pradhī,1,1,{'VERB': 1}
pūrvatara,1,1,{'ADJ': 1}
sumnāvarī,1,1,{'NOUN': 1}
udarka,1,1,{'NOUN': 1}
sutvan,1,1,{'ADJ': 1}
bhāmita,1,1,{'ADJ': 1}
arbhaga,1,1,{'ADJ': 1}
avahā,1,1,{'VERB': 1}
apodaka,1,1,{'ADJ': 1}
ativraj,1,1,{'VERB': 1}
anāsthāna,1,1,{'ADJ': 1}
agrabhaṇa,1,1,{'ADJ': 1}
kārotara,1,1,{'NOUN': 1}
uccābudhna,1,1,{'ADJ': 1}
pāyana,1,1,{'NOUN': 1}
abhiṣṭimat,1,1,{'ADJ': 1}
khela,1,1,{'NOUN': 1}
śiṃśumāra,1,1,{'NOUN': 1}
pariviś,1,1,{'VERB': 1}
vibhindu,1,1,{'ADJ': 1}
ajarayu,1,1,{'ADJ': 1}
ārcatka,1,1,{'NOUN': 1}
darśana,1,1,{'NOUN': 1}
avanah,1,1,{'VERB': 1}
kṣoṇa,1,1,{'ADJ': 1}
adhidhā,1,1,{'VERB': 1}
punarmanya,1,1,{'ADJ': 1}
viṣvāc,1,1,{'NOUN': 1}
srāma,1,1,{'ADJ': 1}
adhenu,1,1,{'ADJ': 1}
viṣañj,1,1,{'VERB': 1}
bakura,1,1,{'NOUN': 1}
apikakṣya,1,1,{'ADJ': 1}
vikas,1,1,{'VERB': 1}
apiripta,1,1,{'ADJ': 1}
śatadvasu,1,1,{'ADJ': 1}
prayāman,1,1,{'NOUN': 1}
śasman,1,1,{'NOUN': 1}
ūrjānī,1,1,{'NOUN': 1}
vijenya,1,1,{'ADJ': 1}
yuvāyuj,1,1,{'ADJ': 1}
śardhya,1,1,{'ADJ': 1}
patitva,1,1,{'NOUN': 1}
nirṛta,1,1,{'ADJ': 1}
jaraṇyā,1,1,{'NOUN': 1}
huvany,1,1,{'VERB': 1}
rabhyas,1,1,{'ADJ': 1}
praiṣayu,1,1,{'ADJ': 1}
takavāna,1,1,{'NOUN': 1}
nistaṃs,1,1,{'VERB': 1}
amitrin,1,1,{'ADJ': 1}
akutrā,1,1,{'ADV': 1}
stanābhuj,1,1,{'ADJ': 1}
mitradhiti,1,1,{'NOUN': 1}
abhuñjat,1,1,{'ADJ': 1}
basri,1,1,{'ADV': 1}
trikakubh,1,1,{'NOUN': 1}
nivṛt,1,1,{'VERB': 1}
turaṇa,1,1,{'ADJ': 1}
vanadhiti,1,1,{'NOUN': 1}
apasy,1,1,{'VERB': 1}
prabhā,1,1,{'VERB': 1}
anarviś,1,1,{'NOUN': 1}
paśviṣ,1,1,{'ADJ': 1}
dyumnāsah,1,1,{'ADJ': 1}
apīti,1,1,{'NOUN': 1}
paridhā,1,1,{'VERB': 1}
sirā,1,1,{'NOUN': 1}
durhaṇā,1,1,{'NOUN': 1}
iṣudhyā,1,1,{'NOUN': 1}
vasarhan,1,1,{'ADJ': 1}
śvetanā,1,1,{'NOUN': 1}
rāspina,1,1,{'ADJ': 1}
ruvaṇyu,1,1,{'ADJ': 1}
pṛkṣayāma,1,1,{'ADJ': 1}
śrutaratha,1,1,{'NOUN': 1}
priyaratha,1,1,{'NOUN': 1}
akṣṇayā,1,1,{'ADV': 1}
śardhastara,1,1,{'ADJ': 1}
nirava,1,1,{'ADJ': 1}
maśarśāra,1,1,{'NOUN': 1}
āyavasa,1,1,{'NOUN': 1}
ahana,1,1,{'ADJ': 1}
parikṣit,1,1,{'ADJ': 1}
ekaika,1,1,{'PRON': 1}
saṃsmi,1,1,{'VERB': 1}
saṃkāśa,1,1,{'NOUN': 1}
aptya,1,1,{'ADJ': 1}
abhrātṛ,1,1,{'ADJ': 1}
gartāruh,1,1,{'ADJ': 1}
hasra,1,1,{'ADJ': 1}
pratigrah,1,1,{'VERB': 1}
sugu,1,1,{'ADJ': 1}
mukṣījā,1,1,{'NOUN': 1}
padi,1,1,{'NOUN': 1}
utsi,1,1,{'VERB': 1}
amanda,1,1,{'ADJ': 1}
bhāvya,1,1,{'NOUN': 1}
svanaya,1,1,{'NOUN': 1}
kṛśanāvat,1,1,{'ADJ': 1}
āgadh,1,1,{'VERB': 1}
parigadh,1,1,{'VERB': 1}
kaśīkā,1,1,{'NOUN': 1}
jaṅgah,1,1,{'VERB': 1}
yādura,1,1,{'ADJ': 1}
gandhāri,1,1,{'NOUN': 1}
avikā,1,1,{'NOUN': 1}
devāñc,1,1,{'ADJ': 1}
vibhrāṣṭi,1,1,{'NOUN': 1}
niḥsah,1,1,{'VERB': 1}
dhanvāsah,1,1,{'ADJ': 1}
sudarśatara,1,1,{'ADJ': 1}
prāyus,1,1,{'NOUN': 1}
grabhaṇavat,1,1,{'ADJ': 1}
ārtanā,1,1,{'NOUN': 1}
arhaṇā,1,1,{'NOUN': 1}
dāśa,1,1,{'NOUN': 1}
dharṇi,1,1,{'NOUN': 1}
apidhi,1,1,{'NOUN': 1}
sahantama,1,1,{'ADJ': 1}
sacanas,1,1,{'ADJ': 1}
upābhṛti,1,1,{'NOUN': 1}
iṣūy,1,1,{'VERB': 1}
apākā,1,1,{'ADV': 1}
iradh,1,1,{'VERB': 1}
atimati,1,1,{'NOUN': 1}
iṣavat,1,1,{'ADJ': 1}
avataram,1,1,{'ADV': 1}
parivarga,1,1,{'NOUN': 1}
darīman,1,1,{'NOUN': 1}
upeṣ,1,1,{'VERB': 1}
astamīke,1,1,{'ADV': 1}
tarūṣas,1,1,{'ADJ': 1}
dartṛ,1,1,{'ADJ': 1}
vṛṣamaṇyu,1,1,{'ADJ': 1}
parṣaṇi,1,1,{'ADJ': 1}
samūh,1,1,{'VERB': 1}
pravan,1,1,{'VERB': 1}
āpra,1,1,{'ADJ': 1}
śuśukvana,1,1,{'ADJ': 1}
hṛṇāy,1,1,{'VERB': 1}
īkṣay,1,1,{'VERB': 1}
yakṣ,1,1,{'VERB': 1}
vailasthāna,1,1,{'NOUN': 1}
vailasthānaka,1,1,{'NOUN': 1}
mahāvailastha,1,1,{'ADJ': 1}
abhivlaṅga,1,1,{'NOUN': 1}
ambhṛṇa,1,1,{'ADJ': 1}
piśāci,1,1,{'NOUN': 1}
trisapta,1,1,{'ADJ': 1}
tsārin,1,1,{'ADJ': 1}
vihutmat,1,1,{'ADJ': 1}
yuvāyu,1,1,{'ADJ': 1}
agira,1,1,{'NOUN': 1}
antyūti,1,1,{'ADJ': 1}
atiman,1,1,{'VERB': 1}
apahnu,1,1,{'VERB': 1}
śrauṣaṭ,1,1,{'ADV': 1}
sthāman,1,1,{'NOUN': 1}
vṛṣapāṇa,1,1,{'ADJ': 1}
āyati,1,1,{'NOUN': 1}
dūraādiś,1,1,{'ADJ': 1}
ararinda,1,1,{'NOUN': 1}
apsukṣit,1,1,{'ADJ': 1}
vediṣad,1,1,{'ADJ': 1}
dhāma,1,1,{'NOUN': 1}
vevija,1,1,{'ADJ': 1}
prācājihva,1,1,{'ADJ': 1}
sācya,1,1,{'ADJ': 1}
kupaya,1,1,{'ADJ': 1}
mumukṣu,1,1,{'ADJ': 1}
mānavasy,1,1,{'VERB': 1}
abhiśvas,1,1,{'VERB': 1}
durgṛbhi,1,1,{'ADJ': 1}
saṃstir,1,1,{'ADJ': 1}
prāyu,1,1,{'ADJ': 1}
tuvigra,1,1,{'ADJ': 1}
śyenī,1,1,{'NOUN': 1}
śvasīvas,1,1,{'ADJ': 1}
parijarbhur,1,1,{'VERB': 1}
durdhita,1,1,{'ADJ': 1}
preyas,1,1,{'ADJ': 1}
yavya,1,1,{'ADJ': 1}
pṛkṣudh,1,1,{'ADJ': 1}
vyadhvan,1,1,{'ADJ': 1}
tveṣatha,1,1,{'NOUN': 1}
neṣatama,1,1,{'NOUN': 1}
jugurvaṇi,1,1,{'ADJ': 1}
vriś,1,1,{'NOUN': 1}
pradṛp,1,1,{'VERB': 1}
upasthāyam,1,1,{'ADV': 1}
apiṣṭhā,1,1,{'VERB': 1}
anapavṛjya,1,1,{'ADJ': 1}
viśvāpsu,1,1,{'ADJ': 1}
gṛbhay,1,1,{'VERB': 1}
riṣaṇyu,1,1,{'ADJ': 1}
reṣaṇa,1,1,{'ADJ': 1}
apaśya,1,1,{'ADJ': 1}
nārmiṇī,1,1,{'NOUN': 1}
anina,1,1,{'ADJ': 1}
prahoṣa,1,1,{'NOUN': 1}
vrādhantama,1,1,{'ADJ': 1}
pīvasa,1,1,{'ADJ': 1}
triraśri,1,1,{'ADJ': 1}
upanipad,1,1,{'VERB': 1}
avapṛc,1,1,{'VERB': 1}
prastuti,1,1,{'NOUN': 1}
urukrama,1,1,{'NOUN': 1}
vigāman,1,1,{'NOUN': 1}
sakhivat,1,1,{'ADJ': 1}
sacatha,1,1,{'NOUN': 1}
rāthya,1,1,{'NOUN': 1}
kāmapra,1,1,{'ADJ': 1}
edha,1,1,{'NOUN': 1}
traitana,1,1,{'NOUN': 1}
vitakṣ,1,1,{'VERB': 1}
kula,1,1,{'NOUN': 1}
viśvarūpā,1,1,{'NOUN': 1}
jaranta,1,1,{'NOUN': 1}
muñja,1,1,{'NOUN': 1}
nejana,1,1,{'NOUN': 1}
vadhary,1,1,{'VERB': 1}
avāj,1,1,{'VERB': 1}
śakṛt,1,1,{'NOUN': 1}
sammīlay,1,1,{'VERB': 1}
parisṛp,1,1,{'VERB': 1}
basta,1,1,{'NOUN': 1}
bodhayitṛ,1,1,{'ADJ': 1}
mukhatas,1,1,{'ADV': 1}
memy,1,1,{'VERB': 1}
chāga,1,1,{'NOUN': 1}
haviṣya,1,1,{'ADJ': 1}
prativeday,1,1,{'VERB': 1}
āvayas,1,1,{'NOUN': 1}
agnimindha,1,1,{'NOUN': 1}
grāvagrābha,1,1,{'NOUN': 1}
śaṃstṛ,1,1,{'NOUN': 1}
yūpavraska,1,1,{'ADJ': 1}
caṣāla,1,1,{'NOUN': 1}
pacana,1,1,{'NOUN': 1}
ūvadhya,1,1,{'NOUN': 1}
apavā,1,1,{'VERB': 1}
śūla,1,1,{'NOUN': 1}
avadhāv,1,1,{'VERB': 1}
bhikṣā,1,1,{'NOUN': 1}
nīkṣaṇa,1,1,{'NOUN': 1}
māṃspacana,1,1,{'ADJ': 1}
yūṣan,1,1,{'NOUN': 1}
āsecana,1,1,{'NOUN': 1}
ūṣmaṇya,1,1,{'ADJ': 1}
aṅka,1,1,{'NOUN': 1}
nikramaṇa,1,1,{'NOUN': 1}
vivartana,1,1,{'NOUN': 1}
ghāsi,1,1,{'NOUN': 1}
dhvanay,1,1,{'VERB': 1}
jaghri,1,1,{'ADJ': 1}
sāda,1,1,{'NOUN': 1}
śūkṛta,1,1,{'ADJ': 1}
vaṅkri,1,1,{'NOUN': 1}
anughuṣ,1,1,{'VERB': 1}
viśastṛ,1,1,{'NOUN': 1}
aviśastṛ,1,1,{'NOUN': 1}
atihā,1,1,{'VERB': 1}
chidra,1,1,{'ADJ': 1}
viśvāpuṣ,1,1,{'ADJ': 1}
avamārjana,1,1,{'NOUN': 1}
grasiṣṭha,1,1,{'ADJ': 1}
īrmānta,1,1,{'ADJ': 1}
silikamadhyama,1,1,{'ADJ': 1}
śūraṇa,1,1,{'ADJ': 1}
akṣ,1,1,{'VERB': 1}
asthanvat,1,1,{'ADJ': 1}
asṛj,1,1,{'NOUN': 1}
baṣkaya,1,1,{'ADJ': 1}
upavāka,1,1,{'NOUN': 1}
vṛjanī,1,1,{'NOUN': 1}
viśvarūpī,1,1,{'NOUN': 1}
glāpay,1,1,{'VERB': 1}
jara,1,1,{'NOUN': 1}
parivṛt,1,1,{'VERB': 1}
sākaṃja,1,1,{'ADJ': 1}
